,blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
0,33914,354,113,34528,23422,281,84,25951,24,4,0,0,0,0,2,1,0,23,16,10,21,3,1,0,0,0,0,0,0,10,9,23,1633469775125,blue,NA1_4062594999
1,26839,321,71,31680,24330,390,76,29064,27,3,0,0,1,0,0,1,0,15,14,5,25,5,0,0,0,0,0,0,0,5,1,15,1635970521517,blue,NA1_4090389765
2,24338,313,64,28519,23136,296,93,25813,29,7,0,0,0,1,0,0,0,10,13,7,27,5,0,1,0,0,0,1,0,7,7,10,1633557448719,red,NA1_4063861585
3,28723,401,114,33974,23523,352,90,30081,20,6,0,0,0,0,0,1,0,11,11,5,27,4,0,1,0,1,0,0,0,5,6,11,1635798190507,blue,NA1_4088225098
4,29117,297,82,27535,27050,356,76,26969,33,9,0,0,1,0,0,1,0,21,29,11,30,6,0,0,0,1,1,0,0,11,16,21,1632797812250,blue,NA1_4055305403
5,30878,312,76,30453,27105,343,64,28027,23,8,1,0,0,0,1,1,0,20,18,12,23,3,0,0,0,0,0,0,0,12,10,20,1633659845214,red,NA1_4064862148
6,26309,297,86,26716,28445,275,89,29879,25,9,0,0,0,0,1,1,0,10,11,19,27,8,1,0,1,0,1,0,0,19,24,10,1633484914023,red,NA1_4062971813
7,23744,314,65,25647,27701,236,86,29673,23,6,1,0,0,0,0,1,0,9,10,21,29,4,0,1,0,0,0,0,0,21,24,9,1632885062890,red,NA1_4056205513
8,29156,288,76,29074,24940,295,80,28374,22,4,0,0,0,0,2,0,0,19,17,13,22,3,1,0,0,0,0,1,0,13,11,19,1633551783771,red,NA1_4063834602
9,27651,314,73,30895,27358,340,91,30948,27,4,1,0,0,0,1,1,0,16,11,13,23,7,0,1,0,0,0,0,0,13,14,16,1633397870512,red,NA1_4061827761
10,28146,346,80,31732,23635,264,62,28643,28,7,0,1,0,0,0,0,0,18,20,11,26,5,0,0,0,0,0,0,0,11,10,18,1634162760854,blue,NA1_4070309746
11,27771,319,68,27220,24062,264,84,26503,26,5,0,0,1,1,0,0,0,15,22,9,25,4,0,0,0,0,0,1,0,9,14,15,1632759949682,blue,NA1_4054872174
12,21905,291,77,25822,26215,341,66,30714,23,4,1,0,0,1,0,1,0,5,4,17,20,4,0,0,0,0,0,0,0,17,17,5,1635027777993,red,NA1_4079783854
13,25856,279,74,27449,31358,321,100,33108,22,1,0,0,0,0,0,0,0,13,14,22,27,5,0,1,0,1,3,1,0,22,17,13,1633017011718,red,NA1_4057678033
14,24999,322,46,26893,26545,286,108,28632,26,4,0,0,0,0,1,0,0,11,12,14,25,6,0,0,0,1,0,0,0,14,13,11,1632957112295,red,NA1_4056970063
15,27403,337,80,28653,25697,333,88,29277,20,11,1,1,0,0,0,1,0,15,20,10,31,6,0,0,0,0,1,0,0,10,6,15,1633657400133,blue,NA1_4064827184
16,30596,327,79,34071,23811,245,76,28264,22,9,0,0,0,1,2,1,0,22,14,10,26,3,0,0,1,0,0,0,0,10,9,22,1633643434308,blue,NA1_4064673077
17,22765,256,84,25724,31853,336,65,31105,21,3,0,0,0,0,0,0,0,9,6,24,20,3,0,0,1,1,3,1,0,24,27,9,1633309368908,red,NA1_4061006093
18,22032,294,60,26897,28274,315,98,29520,16,5,0,0,0,0,0,0,0,7,6,14,19,2,0,0,1,1,2,1,0,14,19,7,1633319937402,red,NA1_4061221120
19,26890,318,72,29553,26323,327,88,30356,23,1,0,0,0,1,0,1,0,14,17,11,12,2,0,0,0,0,0,0,0,11,6,14,1632861056054,blue,NA1_4055874095
20,26263,289,72,27674,27154,303,72,29049,20,4,0,0,1,1,0,0,0,16,22,15,22,6,0,0,0,0,1,1,0,15,11,16,1632199561663,blue,NA1_4048325707
21,21820,285,46,25589,28078,311,87,29795,23,1,0,0,0,0,0,0,0,8,2,12,21,4,0,0,1,0,2,1,0,12,8,8,1634959645620,red,NA1_4078891657
22,25551,370,78,29282,23682,306,85,28895,23,8,1,0,0,1,1,1,0,9,7,7,29,8,0,0,0,0,0,0,0,7,7,9,1633481977397,blue,NA1_4062896160
23,21011,298,60,24713,28875,358,89,30480,25,5,0,0,0,0,0,0,0,5,6,16,26,6,0,0,1,1,1,0,0,16,22,5,1632959030420,red,NA1_4056965836
24,25004,268,78,28223,27670,281,97,30203,30,6,0,0,0,0,0,0,0,11,9,14,27,5,0,0,1,0,2,1,0,14,11,11,1633674080869,blue,NA1_4065064919
25,25671,322,76,29812,24738,313,96,29969,19,2,0,0,0,0,0,0,0,10,12,8,20,1,0,1,1,0,0,1,0,8,9,10,1634962086066,blue,NA1_4078866242
26,22136,301,84,27522,23955,371,88,30539,24,8,0,0,0,0,0,0,0,5,6,7,26,7,1,1,0,0,0,0,0,7,4,5,1633315844740,red,NA1_4061108823
27,25532,248,106,27626,29831,327,95,31058,20,2,0,0,0,0,0,1,0,10,10,20,20,3,1,0,0,0,0,0,0,20,20,10,1635099484029,red,NA1_4080540735
28,21612,322,86,25950,30374,335,84,32666,21,3,0,0,0,0,0,0,0,4,2,16,22,8,0,0,1,1,2,0,0,16,17,4,1634069160551,red,NA1_4069417675
29,25075,316,77,26647,25615,326,80,30257,27,6,0,0,0,0,1,1,0,8,12,11,25,13,0,1,1,0,1,0,0,11,10,8,1633908099371,blue,NA1_4067604052
30,22499,299,89,27800,33594,360,74,31854,20,4,0,1,0,0,1,0,0,7,6,22,26,3,0,0,0,1,2,1,0,22,28,7,1633292560995,red,NA1_4060772904
31,26313,313,76,29651,26322,380,72,29098,30,8,0,1,1,0,0,0,0,14,15,9,25,6,0,0,0,0,0,1,0,9,11,14,1632875225986,blue,NA1_4056009165
32,28951,322,83,29719,29869,282,103,31015,27,2,0,0,0,0,2,0,0,18,11,18,22,4,0,0,1,1,2,1,0,18,22,18,1632881801300,red,NA1_4056126536
33,22622,259,92,27797,26031,293,60,29112,22,1,0,0,0,0,0,0,0,9,4,16,23,5,0,0,0,1,0,0,0,16,15,9,1632591687238,red,NA1_4052670743
34,23922,244,76,27552,23378,264,88,26445,26,3,0,1,0,1,0,0,0,12,13,7,20,1,0,0,0,0,2,1,0,7,0,12,1634964143688,blue,NA1_4079052960
35,25997,353,80,30877,26466,409,119,32278,23,6,0,0,0,0,0,1,0,9,11,7,24,9,1,0,0,0,0,0,0,7,6,9,1635096766217,red,NA1_4080486962
36,26798,313,91,31109,26612,345,92,29375,25,5,0,0,1,1,0,0,0,14,12,9,22,7,0,0,0,0,1,1,0,9,11,14,1632947958071,blue,NA1_4056726250
37,26011,348,69,30129,25909,366,79,28826,27,10,0,0,0,0,0,0,0,12,9,10,27,2,1,0,0,0,1,1,0,10,8,12,1635547937495,red,NA1_4085522475
38,31919,263,59,30164,26658,284,63,25049,21,1,1,0,0,1,0,0,0,27,30,14,18,4,0,0,0,0,1,1,0,14,16,27,1633491132736,blue,NA1_4063017974
39,24311,236,67,27139,28485,292,84,30216,22,5,1,0,0,1,0,0,0,11,11,15,26,2,0,0,0,0,1,1,0,15,12,11,1634957340101,red,NA1_4078833392
40,30035,317,64,29554,25875,312,64,27820,27,3,0,1,0,0,1,0,0,22,25,11,20,9,0,0,0,0,0,1,0,11,12,22,1635823984257,blue,NA1_4088577342
41,30774,364,84,30636,25423,324,87,28538,29,9,0,1,1,0,1,0,0,19,21,8,24,8,0,0,0,0,1,0,0,8,6,19,1632877355186,blue,NA1_4056064098
42,25411,275,85,28043,26818,340,92,29393,25,4,0,1,0,0,1,1,0,10,12,10,29,8,0,0,1,0,2,0,0,10,6,10,1632781073797,red,NA1_4055009197
43,29670,349,87,30825,22712,276,56,26537,22,8,0,0,0,1,2,1,0,14,8,9,29,6,1,0,0,0,0,0,0,9,15,14,1632802054276,blue,NA1_4055366226
44,24163,283,84,28442,29541,371,90,32591,18,3,1,0,0,0,0,0,0,11,8,16,24,2,0,0,1,0,0,1,0,16,17,11,1635544827623,red,NA1_4085487011
45,25334,276,64,24671,23248,234,64,22619,22,5,1,0,0,0,0,0,0,14,26,11,25,4,0,1,0,0,0,1,0,11,19,14,1634526357531,blue,NA1_4074441749
46,25566,306,64,27328,26946,310,80,30866,23,7,0,0,1,0,0,0,0,13,21,15,29,3,1,0,0,0,1,0,0,15,15,13,1633666489349,red,NA1_4064990353
47,26923,327,77,30076,22845,314,73,26487,24,9,1,0,0,0,1,1,0,14,10,6,30,6,0,1,0,0,0,0,0,6,5,14,1636860839996,red,NA1_4102718438
48,24989,309,68,28778,28072,339,68,29152,22,6,0,0,0,0,1,0,0,9,10,13,28,4,1,1,0,0,1,1,0,13,17,9,1632961666728,red,NA1_4057119924
49,22659,315,72,27407,25199,330,72,29303,27,3,1,0,0,0,0,0,0,6,9,9,26,6,0,1,0,0,0,0,0,9,10,6,1633650348358,red,NA1_4064752392
50,23969,306,72,26927,24595,327,92,27320,23,7,0,1,1,0,0,0,0,9,16,5,30,5,0,0,0,0,1,1,0,5,9,9,1632506958357,blue,NA1_4051389305
51,25880,276,76,29743,29744,356,120,30894,24,8,0,0,0,0,0,0,0,13,13,12,25,7,0,1,1,0,1,1,0,12,10,13,1632595179908,red,NA1_4052685492
52,26066,319,80,29818,23023,298,73,28232,25,4,1,0,0,0,0,1,0,13,18,7,24,4,0,0,0,0,0,0,0,7,6,13,1634007469231,blue,NA1_4068990127
53,23601,296,49,28393,30122,379,77,31294,19,3,0,0,0,0,0,1,0,13,10,16,13,4,0,0,1,0,2,0,0,16,11,13,1633640289150,blue,NA1_4064587787
54,26709,301,95,28604,30580,303,81,31368,29,6,1,0,0,0,0,1,0,14,12,19,23,8,0,1,0,0,1,0,0,19,19,14,1633317890593,red,NA1_4061183704
55,28209,295,112,29517,29034,319,73,29888,24,4,0,0,0,0,1,1,0,14,10,19,23,6,0,1,0,0,0,0,0,19,19,14,1634954566309,red,NA1_4078758776
56,25892,294,78,28442,29004,345,75,31181,27,4,0,0,0,1,0,0,0,14,12,18,22,6,0,0,1,0,0,0,0,18,17,14,1633575381049,red,NA1_4064066079
57,26183,259,77,26774,30072,323,72,27598,32,6,0,0,0,0,0,0,0,15,20,20,29,10,0,1,0,1,0,1,0,20,23,15,1633564709694,red,NA1_4063954016
58,30446,310,85,31384,26129,306,64,29865,22,3,0,0,0,0,0,1,0,23,25,14,23,6,0,1,0,1,0,0,0,14,11,23,1633367747728,red,NA1_4061542073
59,24313,285,75,26395,28814,288,94,29584,23,6,0,0,0,0,0,0,0,10,10,20,22,5,1,0,1,0,1,0,0,20,20,10,1634018876967,red,NA1_4069153782
60,29380,324,122,33991,20161,229,67,24623,23,5,1,0,1,0,1,1,0,19,12,6,27,2,0,0,0,0,0,0,0,6,6,19,1632973393700,blue,NA1_4057341304
61,25755,322,59,27082,27095,341,84,29055,13,3,0,0,0,0,0,1,0,10,14,14,25,1,0,0,0,1,0,0,0,14,23,10,1632504081881,red,NA1_4051355605
62,26291,347,86,30118,26653,336,89,31572,33,10,0,0,0,0,1,0,0,11,6,13,28,10,0,0,1,1,0,1,0,13,14,11,1632858871867,blue,NA1_4055861091
63,25034,274,80,29711,23855,281,80,29415,26,5,1,0,0,1,0,1,0,16,13,11,18,4,0,0,0,0,0,0,0,11,4,16,1635101841153,red,NA1_4080583576
64,25650,350,104,29514,27064,365,88,30296,26,9,0,1,1,0,0,0,0,8,11,11,26,4,0,0,0,0,1,1,0,11,10,8,1633394610242,red,NA1_4061852198
65,25594,299,85,30021,25322,309,78,30043,29,6,0,0,0,0,0,1,0,12,17,13,27,7,1,0,0,0,0,0,0,13,10,12,1634877496208,blue,NA1_4078144840
66,32125,326,62,29990,28319,287,69,28094,20,7,0,0,0,0,2,1,0,23,27,18,22,2,0,1,0,0,0,0,0,18,30,23,1633467522250,blue,NA1_4062640359
67,27719,363,87,31015,23461,355,100,28878,29,7,0,0,0,0,0,1,0,10,5,6,20,9,0,1,0,1,0,0,0,6,5,10,1633478297816,blue,NA1_4062758298
68,29669,344,96,31209,27378,300,108,29857,20,5,0,1,0,0,0,0,0,17,17,12,18,4,1,0,0,0,0,0,0,12,13,17,1632757840403,red,NA1_4054860502
69,25284,296,80,27108,28180,335,87,30533,22,6,0,0,1,0,0,0,0,10,13,13,18,5,1,0,0,0,1,1,0,13,10,10,1633497658705,blue,NA1_4063200825
70,31668,364,104,33353,25049,282,72,28709,30,6,0,1,1,0,3,1,0,20,11,12,21,2,0,0,0,0,0,0,0,12,14,20,1633641923473,blue,NA1_4064650584
71,28074,340,84,29531,28342,327,56,29024,26,3,0,1,1,0,1,0,0,15,15,14,22,4,0,0,0,0,2,1,0,14,19,15,1634095398804,red,NA1_4069745164
72,27301,346,73,30076,26530,313,74,29120,26,3,0,0,0,0,0,0,0,16,14,12,23,5,0,0,0,1,0,0,0,12,12,16,1636431774696,blue,NA1_4096884980
73,29141,371,99,30546,26709,304,77,29097,28,2,1,0,0,0,1,1,0,11,18,14,18,8,0,0,0,1,1,0,0,14,18,11,1632773009578,blue,NA1_4054946649
74,27114,340,74,26848,27963,313,80,28578,26,4,1,0,0,0,1,0,0,10,19,12,23,7,0,0,0,1,1,1,0,12,12,10,1632783285550,red,NA1_4055042984
75,26370,338,77,29116,24471,288,87,28629,19,3,0,0,0,0,1,1,0,13,9,10,25,3,0,0,1,0,0,0,0,10,4,13,1635227240788,red,NA1_4082276199
76,26068,308,84,30341,26309,322,107,29372,26,6,0,1,0,0,0,0,0,13,11,10,27,4,1,0,0,0,1,1,0,10,3,13,1633554288492,blue,NA1_4063837696
77,31414,311,72,32451,23736,276,56,27037,22,2,0,1,0,0,1,1,0,23,20,9,18,6,0,0,0,0,0,0,0,9,7,23,1634875041125,blue,NA1_4078078696
78,26448,365,91,30034,23693,329,60,29440,25,6,0,0,0,0,0,1,0,10,13,9,20,5,0,1,1,0,0,0,0,9,13,10,1634529972332,blue,NA1_4074448620
79,28157,362,97,30320,21635,306,75,25051,21,6,0,1,0,1,1,1,0,13,17,5,22,3,0,0,0,0,0,0,0,5,8,13,1633566230103,blue,NA1_4063957371
80,22955,359,63,28498,26039,347,108,31821,31,7,0,0,0,0,0,0,0,5,7,9,22,9,1,0,0,1,0,0,0,9,6,5,1633635982595,red,NA1_4064552364
81,25969,326,81,28130,25083,304,70,27457,25,7,1,0,1,0,0,0,0,12,13,9,21,7,0,0,0,0,0,0,0,9,9,12,1632964254445,blue,NA1_4057144817
82,28876,324,55,28526,28278,325,80,29567,21,8,0,0,1,0,0,1,0,15,18,16,18,6,0,0,0,0,1,0,0,16,16,15,1634005579065,blue,NA1_4068893964
83,24701,310,72,27461,25372,270,64,26294,19,1,1,0,0,0,0,0,0,10,8,14,22,4,0,1,0,0,1,1,0,14,14,10,1634074266351,blue,NA1_4069512822
84,23703,278,60,25194,30369,273,83,30110,21,5,0,0,0,0,0,0,0,12,9,21,23,6,0,1,1,0,2,1,0,21,16,12,1634071416979,red,NA1_4069490233
85,30831,299,70,29942,24794,306,72,28048,21,1,0,0,0,0,1,0,0,21,29,12,20,3,0,0,1,0,0,0,0,12,12,21,1635276461633,blue,NA1_4082625326
86,29006,304,92,31795,25820,316,72,28306,21,3,1,1,0,0,1,0,0,16,17,12,23,7,0,0,0,0,0,1,0,12,13,16,1633295826259,red,NA1_4060833887
87,27403,330,88,29507,24097,251,76,28129,27,6,0,1,0,0,0,0,0,14,15,14,23,4,0,0,0,0,1,1,0,14,10,14,1632178841971,blue,NA1_4048023166
88,30363,305,114,32410,23591,297,67,25743,26,7,1,1,0,0,1,1,0,19,16,10,20,5,0,0,0,0,0,0,0,10,7,19,1635542870276,blue,NA1_4085494880
89,24394,285,68,27986,29036,292,61,28685,16,6,0,1,0,0,0,0,0,10,11,21,26,4,0,0,0,0,1,0,0,21,20,10,1634758738742,blue,NA1_4076921517
90,22568,311,72,28320,24422,316,103,28719,23,5,0,0,0,0,0,0,0,7,7,10,21,6,0,0,1,1,0,1,0,10,6,7,1635025728875,red,NA1_4079748815
91,28176,303,73,30963,30056,332,90,33551,27,9,0,0,0,0,0,0,0,15,16,19,24,2,1,0,0,1,0,0,0,19,15,15,1634010028431,red,NA1_4068975121
92,25040,346,77,26955,24744,300,80,28666,25,6,1,0,0,0,0,1,0,9,8,11,27,5,0,0,1,0,0,0,0,11,8,9,1633400997333,red,NA1_4061906347
93,31742,334,88,30233,23549,248,68,24360,23,5,0,0,0,1,3,1,0,20,20,12,21,3,0,0,0,0,0,0,0,12,19,20,1632883605634,blue,NA1_4056201106
94,23393,322,64,26132,30571,359,104,31026,23,9,0,0,0,0,0,0,0,7,6,19,29,5,0,0,0,1,2,1,0,19,22,7,1635277836959,red,NA1_4082607565
95,25873,308,88,26861,27385,296,76,28416,21,5,0,0,0,0,0,0,0,16,21,13,29,3,1,0,0,1,2,1,0,13,15,16,1634184014228,blue,NA1_4070631254
96,25186,280,76,26602,23890,304,72,26862,30,5,0,0,0,0,0,1,0,9,18,8,22,5,0,0,1,0,0,0,0,8,11,9,1634524016800,red,NA1_4074355386
97,26824,298,76,27457,26618,267,68,25448,30,6,1,0,0,0,0,0,0,16,15,15,31,9,0,1,0,0,0,1,0,15,19,16,1636595143494,blue,NA1_4098778351
98,28819,325,72,29461,24304,302,76,28374,22,8,0,0,1,1,2,1,0,17,18,9,24,3,0,0,0,0,0,0,0,9,8,17,1635379720552,blue,NA1_4083651747
99,27738,341,79,31228,26101,348,84,28886,27,5,0,0,0,0,1,1,0,13,12,13,21,6,0,1,0,1,0,0,0,13,19,13,1633311753355,blue,NA1_4061028322
100,28976,346,92,30805,22723,290,80,27091,26,4,1,1,0,0,3,1,0,13,11,5,23,3,0,0,0,0,1,0,0,5,5,13,1629778613276,blue,NA1_4021067963
101,25755,304,95,28705,22699,244,85,26326,28,5,0,0,0,1,1,1,0,9,7,10,26,3,0,1,0,0,0,0,0,10,9,9,1630177477798,blue,NA1_4025592760
102,25855,291,60,27045,30194,293,100,29739,28,5,0,0,0,0,0,0,0,14,20,20,27,8,1,1,0,0,0,1,0,20,19,14,1629843093052,red,NA1_4021711413
103,29532,318,74,32249,23606,292,64,24477,18,12,0,1,0,0,0,0,0,20,17,11,29,4,1,0,0,0,0,1,0,11,15,20,1621817345314,blue,NA1_3917857653
104,28170,284,53,26878,30480,289,88,29482,26,6,0,0,0,0,0,0,0,21,21,18,21,10,0,1,0,1,2,1,0,18,12,21,1630381775199,red,NA1_4028056867
105,27934,224,56,27410,27805,246,52,26138,22,4,0,0,0,0,0,0,0,24,23,19,17,2,0,1,0,0,1,0,0,19,24,24,1621657882166,red,NA1_3915683733
106,30526,326,71,31780,26231,317,91,30328,27,2,0,0,1,0,2,1,0,17,17,11,27,6,0,1,0,0,0,0,0,11,14,17,1630183808531,blue,NA1_4025692490
107,24342,343,77,28634,26850,329,85,30858,23,4,0,0,0,0,1,0,0,9,8,14,25,7,0,1,1,0,1,1,0,14,15,9,1630102616912,red,NA1_4024562751
108,25694,335,99,29830,28075,334,97,32032,27,7,0,1,0,0,1,0,0,10,10,12,23,2,0,0,0,0,2,1,0,12,8,10,1626906164681,red,NA1_3984886164
109,27177,266,84,27845,27233,280,69,26199,28,3,1,0,0,1,0,0,0,15,16,13,21,2,0,0,0,0,1,1,0,13,17,15,1631233459137,blue,NA1_4037757097
110,29724,353,99,32643,27491,317,92,28377,30,3,0,1,1,0,0,1,0,17,16,11,26,4,0,0,0,0,1,0,0,11,15,17,1632169841411,blue,NA1_4047921365
111,30711,338,90,32447,24555,309,76,27948,25,4,0,1,0,0,2,0,0,17,17,10,21,2,0,0,0,0,0,0,0,10,9,17,1625363331875,blue,NA1_3965552115
112,28673,266,38,29762,32465,279,97,32298,22,4,0,0,1,0,1,0,0,20,14,29,25,2,0,0,0,1,2,0,0,29,23,20,1623471903045,red,NA1_3940940576
113,25500,323,84,28185,31380,324,79,30940,23,7,0,0,0,1,0,0,0,11,11,19,29,9,0,0,1,0,3,1,0,19,29,11,1631077719831,red,NA1_4035952983
114,31298,353,78,32133,26625,335,77,27675,24,1,0,0,1,0,1,0,0,18,20,10,20,2,1,0,0,0,1,1,0,10,14,18,1630645692478,blue,NA1_4030921523
115,24723,314,56,26272,33779,329,99,33213,26,8,0,0,0,0,0,0,0,10,9,27,22,6,0,0,1,0,2,0,0,27,25,10,1629229939860,red,NA1_4014190328
116,20508,274,76,25794,29410,378,56,32211,24,4,1,0,0,0,0,0,0,3,3,15,27,5,0,0,1,0,3,1,0,15,12,3,1628014800270,red,NA1_3999139138
117,27837,275,64,28300,26521,315,99,25983,30,4,0,0,1,0,1,1,0,18,24,9,24,8,0,1,0,0,0,0,0,9,7,18,1631495389300,blue,NA1_4040724834
118,29852,353,80,30986,26836,317,94,28990,28,6,0,0,0,0,2,1,0,16,20,10,23,2,1,0,0,1,0,0,0,10,11,16,1631505517121,red,NA1_4040849446
119,34743,321,88,32464,22436,214,59,24739,21,2,0,1,0,1,4,0,0,27,29,8,24,3,0,0,0,0,0,0,0,8,10,27,1621394437557,blue,NA1_3911971935
120,26855,371,77,29148,26384,290,84,29417,25,9,0,0,0,0,1,0,0,9,11,15,27,4,1,0,0,0,0,0,0,15,18,9,1630008258401,blue,NA1_4023650138
121,25316,358,77,29613,25006,346,89,29954,17,7,0,0,0,0,0,0,0,10,4,9,29,3,1,0,0,0,1,1,0,9,6,10,1631570647756,red,NA1_4041404755
122,30113,315,74,30102,25607,259,56,28408,19,8,0,0,0,1,1,1,0,19,25,16,24,2,0,0,0,0,0,0,0,16,19,19,1632176562632,blue,NA1_4048020736
123,26060,336,79,30820,24545,292,69,28109,21,4,0,0,0,0,0,0,0,9,6,10,20,1,0,0,0,1,0,1,0,10,9,9,1631742434664,red,NA1_4043269384
124,27261,305,81,30092,25668,311,88,28727,30,6,0,1,0,0,0,0,0,13,13,17,23,5,0,0,0,0,0,0,0,17,6,13,1631667099861,blue,NA1_4042609405
125,29691,320,98,32737,26026,332,76,29440,28,5,0,1,0,0,0,0,0,19,24,10,26,6,0,0,0,1,1,1,0,10,9,19,1630630305151,blue,NA1_4030645815
126,25646,303,76,29153,29530,390,79,30285,26,2,0,0,0,0,0,1,0,11,13,15,27,4,1,0,0,0,2,0,0,15,17,11,1626908259545,red,NA1_3984899678
127,27689,303,65,30485,25992,287,80,28800,29,4,0,1,0,0,1,1,0,21,18,12,23,2,0,0,1,0,0,0,0,12,8,21,1631659454958,blue,NA1_4042545273
128,25431,308,62,28516,23834,331,95,26632,29,5,1,0,0,1,0,0,0,13,23,3,22,6,0,0,0,0,1,1,0,3,2,13,1631597055352,blue,NA1_4041871320
129,26760,288,52,28376,26235,292,90,28041,23,3,0,0,0,0,0,0,0,14,16,13,28,3,0,0,1,0,0,1,0,13,13,14,1629521660648,blue,NA1_4017639008
130,23772,272,67,26473,33397,337,108,34052,22,4,0,0,0,0,0,0,0,8,9,26,23,2,0,1,0,0,0,1,0,26,19,8,1630262954800,red,NA1_4026523245
